draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id,SApM,SLpM,Str. Acc.,Str. Def,Sub. Avg.,TD Acc.,TD Avg.,TD Def.
0,Gilbert,"5' 9""",Melendez,7,"73.0""",Orthodox,aa5b4eff51bdc7d1,145 lbs.,22,1743,2.35,3.51,33%,64%,0.2,42%,1.70,71%
0,Marcelo,"5' 7""",Mello,0,--,Southpaw,672ef06fd9f41f7d,170 lbs.,1,1744,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Fabio,"5' 5""",Mello,6,--,Southpaw,8a028648f3f0761d,155 lbs.,8,1745,3.94,0.86,35%,50%,0.0,0%,0.00,0%
0,Antonio,"6' 3""",Mendes,10,"77.0""",Southpaw,3795fca327cbcf23,205 lbs.,17,1746,6.85,1.34,47%,22%,0.0,50%,2.51,100%
0,Chad,"5' 6""",Mendes,4,"66.0""",Orthodox,b5b684eac99ae0a3,145 lbs.,17,1747,2.16,2.70,49%,68%,0.3,54%,4.16,100%
0,Augusto,"5' 6""",Mendes,2,"65.0""",Orthodox,3d5b1ce6097dbb49,135 lbs.,6,1748,3.91,2.42,34%,56%,0.0,33%,1.75,80%
1,Eddie,"5' 10""",Mendez,2,"76.0""",,49e49b54e5901d0d,185 lbs.,7,1749,3.43,1.71,33%,11%,0.0,0%,0.00,0%
0,Luis,--,Mendoza,1,--,,28200bc87367614f,155 lbs.,0,1750,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Pietro,"5' 7""",Menga,0,"68.0""",Southpaw,869d68b5383131fd,125 lbs.,13,1751,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Alonzo,"6' 0""",Menifield,0,"76.0""",Orthodox,a495f599e787614f,205 lbs.,3,1752,1.42,3.20,40%,50%,0.0,0%,0.00,60%
0,Ivan,"5' 6""",Menjivar,12,"64.0""",Orthodox,5755960ebd0b16f6,145 lbs.,25,1753,2.76,2.78,37%,65%,1.0,28%,0.56,38%
2,Dave,"5' 10""",Menne,16,--,Orthodox,275cafc9de131c83,170 lbs.,44,1754,1.99,1.84,44%,42%,2.5,50%,0.46,57%
2,Steve,"5' 11""",Mensing,11,--,Orthodox,3bc27ec15facbcf3,185 lbs.,7,1755,9.51,0.00,0%,42%,0.0,0%,0.00,0%
0,Buck,"6' 2""",Meredith,3,--,,36120738148f203f,185 lbs.,3,1756,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Adam,"6' 2""",Meredith,1,--,,c1135a6892e916db,170 lbs.,3,1757,2.11,2.63,50%,55%,7.9,100%,7.89,100%
0,Joe,"6' 0""",Merritt,1,"73.0""",Orthodox,e82d5f54daa85a7e,170 lbs.,6,1758,0.73,1.53,58%,66%,0.0,0%,0.00,68%
0,Jeremiah,"6' 1""",Metcalf,7,--,Orthodox,5bdcbd8dd681a257,185 lbs.,13,1759,0.27,1.74,59%,60%,2.0,66%,4.02,100%
0,Jonathan,"6' 3""",Meunier,1,"75.0""",Switch,5823ceab56741617,170 lbs.,8,1760,1.43,3.47,50%,69%,0.0,33%,0.58,58%
0,Yaotzin,"5' 9""",Meza,11,"74.0""",Orthodox,3623bd267a2eef2e,145 lbs.,21,1761,1.62,1.43,41%,64%,1.4,20%,1.06,18%
2,Guy,"6' 1""",Mezger,14,--,Orthodox,946f341df6472ee0,200 lbs.,30,1762,1.36,2.30,32%,72%,0.0,50%,0.39,88%
0,Brandon,"5' 9""",Michaels,4,--,,f5e4ce11afbdfb61,185 lbs.,1,1763,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,David,"5' 9""",Michaud,2,"72.0""",Orthodox,49f4b511932f71e9,155 lbs.,8,1764,4.45,3.25,43%,54%,0.7,58%,2.53,77%
2,Chris,"5' 9""",Mickle,16,--,Orthodox,f903967fd320da38,145 lbs.,28,1765,9.70,3.03,27%,48%,0.0,0%,0.00,0%
0,Zachary,"6' 0""",Micklewright,3,"74.0""",Southpaw,a36a14985a57a1c6,155 lbs.,11,1766,4.72,5.56,53%,54%,0.0,12%,0.70,100%
0,Kristof,"6' 1""",Midoux,10,--,Orthodox,5b5b9c6f6f270369,220 lbs.,6,1767,2.89,0.70,43%,49%,0.0,0%,0.00,0%
0,Keith,"5' 8""",Mielke,5,--,,f62850b3c7480db9,185 lbs.,0,1768,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Chris,"6' 1""",Mierzwiak,1,--,,2b284840ca89876a,185 lbs.,3,1769,1.73,1.60,61%,48%,1.0,28%,2.00,0%
0,Gabriel,"5' 8""",Miglioli,9,--,,a6fa5dd90528e9f7,170 lbs.,9,1770,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Bojan,"5' 11""",Mihajlovic,6,"73.0""",Orthodox,d6285cba1d1052e0,205 lbs.,10,1771,5.95,1.23,35%,47%,0.0,0%,0.00,33%
0,Billy,"5' 10""",Miles,2,--,Orthodox,3c48019bc387b80c,170 lbs.,2,1772,1.25,0.00,0%,33%,0.0,0%,0.00,0%
2,Pat,"5' 10""",Miletich,7,--,Orthodox,cedfdf8d423d500c,170 lbs.,29,1773,1.66,1.79,45%,63%,1.0,100%,1.96,54%
0,Curtis,"6' 2""",Millender,3,"76.0""",Orthodox,f1928a52590c5532,170 lbs.,15,1774,3.12,4.25,41%,64%,0.0,100%,0.68,60%
0,Phillip,"5' 11""",Miller,0,--,Orthodox,18aecaf50f52e4c3,185 lbs.,16,1775,1.93,1.61,54%,50%,0.6,25%,3.62,100%
0,Jason,"6' 1""",Miller,10,"72.0""",Orthodox,b2f88c04c4dd43ce,185 lbs.,34,1776,2.30,1.83,43%,49%,1.3,28%,1.31,43%
0,Dan,"6' 1""",Miller,8,"74.0""",Orthodox,d0c29452d3272603,185 lbs.,14,1777,3.06,2.03,36%,49%,1.8,54%,1.67,47%
0,Jim,"5' 8""",Miller,11,"71.0""",Southpaw,d1941565abf50b16,155 lbs.,28,1778,2.84,2.75,40%,60%,1.9,40%,1.63,47%
0,Cole,"6' 1""",Miller,11,"74.0""",Orthodox,282fa667ff9c51ed,145 lbs.,21,1779,3.88,3.00,33%,59%,1.8,36%,0.60,38%
0,Henry,"5' 7""",Miller,13,--,Southpaw,45a2ba3ef82b9700,270 lbs.,6,1780,2.16,1.25,36%,54%,0.0,25%,0.55,60%
0,Micah,"6' 0""",Miller,4,--,Orthodox,3ff0d0dc7a14bb50,145 lbs.,17,1781,2.15,1.33,33%,54%,2.0,37%,0.98,21%
0,Aaron,"5' 9""",Miller,10,--,,a4d055f1435d6d75,145 lbs.,14,1782,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Eddy,"6' 1""",Millis,2,--,,f2c934689243fe4e,185 lbs.,0,1783,3.36,0.00,0%,22%,7.2,0%,0.00,0%
0,Che,"6' 1""",Mills,5,"76.0""",Orthodox,6cadfd8f1d9e7685,170 lbs.,15,1784,2.87,2.08,52%,43%,0.0,66%,1.18,58%
0,Adam,"6' 3""",Milstead,2,"76.0""",Orthodox,72ffecf712673af1,240 lbs.,8,1785,4.10,3.90,46%,48%,0.0,0%,0.00,64%
0,Alberto,"6' 0""",Mina,0,"77.0""",Orthodox,4b1d46a1b5c0fd11,170 lbs.,13,1786,4.34,4.65,46%,44%,0.0,21%,2.35,50%
0,Vitaly,"6' 2""",Minakov,0,--,,56c975c4a2b357a5,249 lbs.,20,1787,0.00,0.00,0%,0%,0.0,0%,0.00,0%
8,Ikuhisa,"5' 9""",Minowa,32,--,Orthodox,ce6065baef021cf3,181 lbs.,51,1788,1.66,0.88,40%,49%,1.9,41%,1.82,5%
0,Stipe,"6' 4""",Miocic,2,"80.0""",Orthodox,d28dee5c705991df,240 lbs.,18,1789,2.88,4.75,51%,63%,0.0,37%,2.35,75%
0,Frank,"6' 3""",Mir,11,"79.0""",Southpaw,1ff9589f9065a9ed,264 lbs.,18,1790,3.84,2.18,47%,38%,2.0,40%,2.02,54%
0,Juan,--,Miranda,4,--,,be8ad887e4d674b0,155 lbs.,7,1791,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Mario,"6' 3""",Miranda,3,"74.0""",Orthodox,df2bf09c99594848,185 lbs.,12,1792,2.46,1.96,54%,36%,0.0,60%,1.02,54%
0,Vitor,"6' 1""",Miranda,6,"77.0""",Orthodox,4bcb6eb12b4ad4aa,185 lbs.,13,1793,2.89,3.39,46%,57%,0.0,40%,0.47,51%
0,Damir,"6' 0""",Mirenic,4,--,Orthodox,992c82450d96f726,185 lbs.,8,1794,9.86,0.84,50%,35%,0.0,0%,0.00,0%
2,Kazuo,"5' 8""",Misaki,11,--,Orthodox,5e7a28f20927d64a,183 lbs.,24,1795,2.74,2.85,40%,63%,0.6,38%,0.72,51%
2,Dokonjonosuke,"5' 7""",Mishima,7,--,Southpaw,b14a68c533f4a4aa,155 lbs.,20,1796,1.22,1.06,41%,52%,1.4,40%,2.47,25%
0,Felix Lee,--,Mitchell,7,--,Orthodox,6cbb7661c3258617,--,2,1797,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,David,"6' 0""",Mitchell,4,"76.0""",Orthodox,8f3df4c579cfbb69,170 lbs.,12,1798,2.06,1.74,32%,55%,2.0,50%,0.66,29%
1,Danny,"6' 2""",Mitchell,6,"74.0""",Orthodox,c06d554ce1713fd3,170 lbs.,14,1799,2.53,2.53,49%,52%,3.0,0%,0.00,100%
0,Brad,"5' 11""",Mitchell,2,--,,7263e0dc082adc87,145 lbs.,4,1800,4.20,1.15,33%,52%,1.9,0%,0.00,100%
0,Clay,"6' 2""",Mitchell,2,--,,3d960455f880bb25,185 lbs.,1,1801,0.00,1.63,85%,0%,4.1,0%,0.00,100%
0,Roman,"5' 10""",Mitichyan,3,--,Orthodox,2961be02cfb0d2c1,170 lbs.,7,1802,2.70,0.26,16%,43%,1.9,100%,1.93,25%
0,Matt,"6' 3""",Mitrione,5,"79.0""",Switch,ba280572acfba13f,265 lbs.,9,1803,2.79,3.55,50%,64%,0.7,0%,0.00,55%
2,Eiji,"5' 7""",Mitsuoka,9,--,Southpaw,2b4faacc16d66898,145 lbs.,18,1804,2.26,1.49,49%,45%,1.6,36%,2.30,20%
0,Hiromitsu,"5' 9""",Miura,6,"71.0""",Orthodox,509697e08673d2e5,170 lbs.,9,1805,2.12,2.12,34%,58%,0.6,50%,2.23,69%
7,Tomoya,"5' 7""",Miyashita,9,--,Southpaw,c9885b1b7c7055a0,139 lbs.,17,1806,0.93,1.67,65%,33%,2.0,80%,4.00,0%
0,Kazuyuki,"5' 8""",Miyata,8,--,Orthodox,af70d268e5352186,139 lbs.,11,1807,1.82,2.04,52%,63%,0.0,46%,4.31,68%
0,Motoki,"5' 11""",Miyazawa,3,--,Southpaw,9649d75defe0dedb,168 lbs.,7,1808,3.91,1.23,28%,61%,0.0,0%,0.00,0%
2,Takeya,"5' 7""",Mizugaki,11,"68.0""",Orthodox,48e093ea1f43a053,135 lbs.,21,1809,3.27,3.37,37%,57%,0.1,57%,1.46,70%
1,Tatsuya,"6' 1""",Mizuno,7,--,Southpaw,478c8706bdb92440,205 lbs.,10,1810,3.52,2.25,37%,53%,3.6,25%,1.19,40%
0,Roxanne,"5' 7""",Modafferi,15,"69.0""",,4498b382c65a7faa,125 lbs.,21,1811,6.32,3.94,30%,51%,0.3,11%,1.07,42%
0,Bronson,--,Mohika,1,--,,65239fccecd03404,135 lbs.,1,1812,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Nate,"5' 9""",Mohr,7,"72.0""",Orthodox,04c15b52c3cc1cab,155 lbs.,9,1813,2.50,3.79,41%,74%,0.0,50%,0.45,71%
0,Ashkan,"5' 6""",Mokhtarian,3,"67.0""",Southpaw,e9bc5748e6a76bb6,125 lbs.,13,1814,3.66,1.95,43%,43%,0.0,16%,0.54,33%
0,Rudyard,"5' 10""",Moncayo,3,--,Orthodox,02d276b7d62b3472,195 lbs.,0,1815,0.00,0.00,0%,0%,0.0,0%,0.00,0%
4,Hidetaka,"6' 0""",Monma,10,--,Orthodox,a8e133139286df84,168 lbs.,17,1816,9.76,1.67,25%,34%,0.0,0%,0.00,0%
1,Jeff,"5' 9""",Monson,12,"74.0""",Orthodox,cbfd1d34356a004c,247 lbs.,43,1817,2.87,0.97,30%,59%,0.7,12%,1.06,66%
0,Darrell,"5' 6""",Montague,5,"67.0""",Southpaw,bffeb123b21c9aad,125 lbs.,13,1818,5.38,1.92,25%,52%,1.4,25%,0.72,33%
1,Andrew,--,Montanez,12,--,,72c9c2eadfc3277e,185 lbs.,9,1819,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Augusto,"6' 1""",Montano,3,"73.0""",Orthodox,94508d80e1f885fc,170 lbs.,15,1820,2.66,3.46,46%,56%,0.0,0%,0.00,66%
0,Erick,"6' 0""",Montano,5,"73.0""",Orthodox,8163cd7de0342652,170 lbs.,8,1821,2.06,2.79,44%,64%,0.0,36%,2.29,66%
0,Nicco,"5' 5""",Montano,2,"65.0""",Southpaw,1de9ad94de18eeaf,125 lbs.,5,1822,5.28,7.44,40%,67%,0.6,50%,1.80,77%
0,Steve,"6' 4""",Montgomery,4,"75.0""",Southpaw,6e92eb1242b46636,185 lbs.,8,1823,4.12,4.85,39%,47%,0.0,0%,0.00,64%
0,James,"5' 10""",Moontasri,5,"71.0""",Switch,c06a9b48d4132c8e,170 lbs.,9,1824,3.86,2.39,48%,40%,0.2,0%,0.00,79%
2,Homer,"5' 10""",Moore,9,--,Orthodox,e56df3c1d8b4b1cc,205 lbs.,25,1825,0.68,0.68,50%,0%,0.0,66%,5.07,0%
0,Todd,"5' 9""",Moore,5,"71.0""",Southpaw,e31502e3f79d00c5,170 lbs.,14,1826,2.30,1.83,26%,57%,0.0,14%,0.78,54%
0,Nate,"6' 0""",Moore,3,--,,518e5202a91980d4,170 lbs.,7,1827,2.87,2.21,25%,42%,0.0,16%,1.23,25%
0,Dustin,"5' 4""",Moore,2,--,,831de97afe326478,125 lbs.,0,1828,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Sergio,"6' 0""",Moraes,4,"72.0""",Orthodox,1bcaac2d99b90fce,170 lbs.,13,1829,3.51,2.81,45%,62%,0.4,29%,0.99,75%
1,Marlon,"5' 6""",Moraes,5,"67.0""",Orthodox,fea79f9bc8c68769,135 lbs.,20,1830,2.86,3.09,32%,64%,0.5,25%,0.48,60%
0,John,"5' 6""",Moraga,6,"66.0""",Orthodox,92437c6775b3f7d1,125 lbs.,19,1831,2.50,2.62,43%,57%,1.0,25%,0.66,44%
1,Ricardo,"6' 8""",Morais,4,--,Orthodox,2dc7f1762dc0a7ef,270 lbs.,10,1832,2.39,2.86,37%,53%,0.0,0%,0.00,0%
0,Leonardo,"5' 8""",Morales,2,"68.0""",Southpaw,45230be0641f3f53,135 lbs.,5,1833,2.05,2.05,47%,58%,0.0,0%,0.00,62%
1,Albert,"5' 9""",Morales,4,"72.0""",Orthodox,544d7460b3e44393,135 lbs.,7,1834,3.96,3.81,35%,56%,0.2,35%,0.91,70%
0,Joseph,"5' 6""",Morales,1,"69.0""",Switch,2fe9032955c2e013,125 lbs.,9,1835,2.44,1.56,38%,51%,1.1,0%,0.00,0%
0,Sarah,"5' 7""",Moras,4,"67.0""",,539ed332b3078821,135 lbs.,5,1836,2.93,1.65,36%,46%,1.2,18%,0.94,14%
0,Christian,"6' 6""",Morecraft,3,"81.0""",Orthodox,80779d7441af1b52,260 lbs.,7,1837,2.46,2.82,34%,46%,2.2,66%,3.26,50%
0,Joe,"5' 11""",Moreira,2,--,Southpaw,df85d6ec3493d120,195 lbs.,2,1838,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Richardson,"6' 2""",Moreira,4,"72.0""",Orthodox,9147679e1a4ad4a3,185 lbs.,7,1839,1.83,1.17,28%,67%,0.0,0%,0.00,100%
0,Jesse,"5' 7""",Moreng,1,--,Orthodox,2e2cdb6e9eb84bb9,145 lbs.,9,1840,2.08,1.26,40%,48%,0.0,100%,5.56,100%
0,Brandon,"5' 7""",Moreno,4,"70.0""",Orthodox,792be9a24df82ed6,125 lbs.,14,1841,2.37,2.54,33%,69%,1.2,45%,2.91,61%
0,Dan,"6' 0""",Moret,4,"73.0""",Southpaw,66e98b3bb5fc5250,155 lbs.,13,1842,5.18,3.34,34%,52%,0.0,0%,0.00,0%
0,Sammy,"5' 10""",Morgan,12,--,Orthodox,2067a177a2842fbf,170 lbs.,18,1843,3.74,1.05,22%,40%,0.5,20%,1.43,0%
0,Peggy,"6' 1""",Morgan,1,"70.0""",,92b36014314b028b,135 lbs.,2,1844,8.20,2.27,23%,33%,0.0,0%,0.00,50%
0,Alex,"5' 11""",Morono,4,"72.0""",Orthodox,cdb96af67d096b1e,170 lbs.,14,1845,2.78,4.27,41%,64%,0.5,0%,0.00,50%
0,Maryna,"5' 7""",Moroz,3,"67.0""",Orthodox,b4192a975027aab6,115 lbs.,8,1846,3.79,3.15,24%,55%,0.6,20%,0.20,47%
0,Brad,"6' 2""",Morris,6,--,Orthodox,6803d4d6908354ac,205 lbs.,10,1847,6.95,0.50,62%,27%,0.0,0%,0.00,0%
0,Scott,"5' 10""",Morris,1,--,Orthodox,be9d259be012e8a4,210 lbs.,2,1848,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Anthony,"5' 7""",Morrison,10,--,Orthodox,dab0e6cb8c932162,145 lbs.,16,1849,0.49,1.70,33%,80%,0.0,0%,0.00,50%
0,Jack,"5' 11""",Morrison,3,--,,38fccd44d669bb2f,205 lbs.,0,1850,19.31,0.00,0%,40%,0.0,0%,0.00,0%
0,Harry,"6' 5""",Moskowitz,12,--,Orthodox,4dc496aa0cfc0d95,275 lbs.,6,1851,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Juan,"6' 0""",Mott,4,--,Switch,5da4e8dc02e50ac0,190 lbs.,3,1852,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Flavio Luiz,"5' 11""",Moura,7,--,Open Stance,ab35634d1a8c7a11,183 lbs.,17,1853,0.00,0.67,16%,0%,0.0,0%,0.00,0%
2,Gegard,"6' 2""",Mousasi,6,"76.0""",Orthodox,232c582f29f8f65e,185 lbs.,42,1854,1.21,3.75,50%,68%,1.1,60%,1.59,59%
0,Kin,"5' 5""",Moy,3,--,,ae922e7d9e852d7a,135 lbs.,8,1855,1.93,2.30,33%,62%,1.7,42%,1.67,50%
