draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id
0,Aaron,"5' 10""",Wilkinson,5,--,,"338a11d3674eb2d4""",155 lbs.,7,2516
0,Mike,"5' 7""",Wilkinson,2,"68.0""",,"cfaf010d5b389c09""",145 lbs.,9,2517
0,Rob,"6' 3""",Wilkinson,2,"80.0""",Orthodox,"826475cc758e60e6""",185 lbs.,11,2518
0,James,"6' 1""",Wilks,4,"75.0""",Orthodox,"852454c572675334""",170 lbs.,7,2519
0,Tedd,"6' 1""",Williams,1,--,Orthodox,"b63e800c18e011b5""",275 lbs.,7,2520
0,Pete,"6' 3""",Williams,6,--,Orthodox,"6291ac0a3726732f""",235 lbs.,12,2521
0,Carter,"6' 1""",Williams,4,--,Orthodox,"b8e2f10efb6eca85""",265 lbs.,4,2522
0,Patrick,"5' 8""",Williams,6,"73.0""",Orthodox,"39330403ad27c2bb""",135 lbs.,8,2523
0,Tim,"6' 2""",Williams,4,"76.0""",Orthodox,"990bd63726a577f8""",185 lbs.,15,2524
0,Justin,"6' 1""",Willis,1,"78.0""",Southpaw,"ce1e867808ef5fce""",264 lbs.,6,2525
0,Chris,"6' 1""",Wilson,8,"75.0""",Orthodox,"a56607a451e4c70d""",170 lbs.,16,2526
0,Jonathan,"6' 2""",Wilson,3,"75.0""",Southpaw,"cd01f0b768a32475""",205 lbs.,7,2527
0,Sean,"5' 8""",Wilson,29,--,,"b8e6393c39cb9740""",145 lbs.,36,2528
0,Matt,"5' 10""",Wiman,7,"68.0""",Orthodox,"eb29176b03dfa888""",155 lbs.,16,2529
1,Eddie,"5' 7""",Wineland,12,"69.0""",Orthodox,"fc9a9559a05f2704""",135 lbs.,23,2530
1,Andre,"5' 11""",Winner,6,"73.0""",Orthodox,"b45d6b73f4ca4467""",155 lbs.,13,2531
1,Eric,"5' 8""",Wisely,8,--,Southpaw,"53f84637dfffab7a""",145 lbs.,19,2532
1,Keith,"6' 0""",Wisniewski,13,"75.0""",Orthodox,"cd12227edd3f134b""",170 lbs.,28,2533
0,Travis,"6' 3""",Wiuff,14,--,Orthodox,"7f9f528cb72a6ed1""",205 lbs.,64,2534
0,Brandon,"5' 9""",Wolff,5,--,Orthodox,"aa79d5399571068e""",170 lbs.,7,2535
0,Nathaniel,"5' 6""",Wood,3,--,,"329e403448756217""",135 lbs.,13,2536
1,Tyron,"5' 9""",Woodley,3,"74.0""",Orthodox,"effd9de9937996f8""",170 lbs.,18,2537
0,Salvador,"5' 11""",Woods,10,--,,"8de471543d9c933e""",170 lbs.,5,2538
0,Cal,"5' 11""",Worsham,10,--,Orthodox,"de3ed2e152520c8d""",230 lbs.,11,2539
0,Hunter,--,Worsham,2,--,,"8fb808fc2e145bd6""",185 lbs.,4,2540
0,Eric,"6' 0""",Wray,1,--,Orthodox,"eb6edce3028f05c0""",170 lbs.,5,2541
0,Justin,"6' 2""",Wren,2,--,Orthodox,"e78f601035d677f2""",265 lbs.,11,2542
1,Chris,--,Wright,1,--,,"7182146226dabe22""",--,5,2543
0,Marcin,"5' 9""",Wrzosek,4,--,,"aac6edb0d5e0b7e9""",155 lbs.,10,2544
0,Rubens,"6' 3""",Xavier,3,--,Orthodox,"e6dac752a2418a88""",220 lbs.,5,2545
0,Yan,"5' 5""",Xiaonan,1,"63.0""",Orthodox,"c41d426cc7326d1b""",115 lbs.,8,2546
0,Song,"5' 8""",Yadong,3,"67.0""",Orthodox,"efb96bf3e9ada36f""",145 lbs.,10,2547
0,Jamie,"6' 1""",Yager,2,--,Orthodox,"85248da6e9e2f7e7""",185 lbs.,5,2548
1,Eddie,"5' 7""",Yagin,5,--,Orthodox,"cc84b68f862b466f""",145 lbs.,16,2549
0,Rani,"5' 6""",Yahya,9,"67.0""",Orthodox,"94527830000ab715""",135 lbs.,25,2550
1,Alexander,"6' 3""",Yakovlev,8,"74.0""",Southpaw,"d06f8869449ba7bd""",170 lbs.,23,2551
10,Keiichiro,"5' 11""",Yamamiya,27,--,Southpaw,"6014d25e73b669c9""",185 lbs.,40,2552
2,Kenichi,"6' 0""",Yamamoto,10,--,Orthodox,"9f488f520ed25bbf""",170 lbs.,5,2553
1,Yoshihisa,"6' 2""",Yamamoto,24,--,Southpaw,"eed2b71d77d95416""",220 lbs.,14,2554
3,Atsushi,"5' 6""",Yamamoto,7,--,Orthodox,"351264d11286d09a""",139 lbs.,15,2555
0,Norifumi,"5' 4""",Yamamoto,6,"66.0""",Southpaw,"4834ff149dc9542a""",135 lbs.,18,2556
0,Hiroko,"5' 11""",Yamanaka,3,--,,"283645128ae57eda""",135 lbs.,12,2557
0,Goiti,"5' 10""",Yamauchi,3,--,,"9e1a7101fefe9746""",145 lbs.,21,2558
3,Takeshi,"5' 8""",Yamazaki,12,--,Southpaw,"d1d20e651e6cbc02""",139 lbs.,15,2559
0,Wu,"5' 8""",Yanan,2,"66.0""",Orthodox,"fdbefee0827e1567""",135 lbs.,9,2560
0,Dongi,"5' 10""",Yang,3,"71.0""",Southpaw,"aed06011bf62237b""",185 lbs.,13,2561
1,Jianping,"5' 7""",Yang,4,"65.0""",Orthodox,"d3c554d6e11fc9d6""",145 lbs.,7,2562
1,Masutatsu,"5' 9""",Yano,4,--,Orthodox,"d56caaa5e123f518""",198 lbs.,2,2563
0,Cale,"6' 1""",Yarbrough,3,--,Orthodox,"a0b91014e9d16a76""",185 lbs.,8,2564
0,Tadao,"6' 4""",Yasuda,4,--,Orthodox,"49e7e05f902479ca""",310 lbs.,2,2565
0,Chris,"5' 9""",Yee,6,--,,"920632ca1b78fae5""",185 lbs.,4,2566
0,Ashley,"5' 7""",Yoder,4,"69.0""",Southpaw,"b4c6c904a9ffc5e8""",115 lbs.,5,2567
0,Hirotaka,"5' 11""",Yokoi,5,--,Orthodox,"35585d970300d45a""",205 lbs.,11,2568
3,Kazunori,"5' 8""",Yokota,5,--,Orthodox,"a8e8587a06e73c87""",154 lbs.,14,2569
0,Dong Sik,"6' 0""",Yoon,7,--,Orthodox,"ad99fa5325519169""",185 lbs.,5,2570
0,Yoshiyuki,"5' 11""",Yoshida,6,"70.0""",Southpaw,"ab8900ae1f1dfd4c""",170 lbs.,13,2571
1,Hidehiko,"5' 11""",Yoshida,8,--,Orthodox,"2eae41f61776c60f""",225 lbs.,9,2572
1,Kaitlin,"5' 9""",Young,5,--,Orthodox,"79ff6545b0abc685""",135 lbs.,5,2573
0,Artenus,--,Young,4,--,,"8d4943a9ce9f521b""",205 lbs.,7,2574
0,Trenell,"5' 6""",Young,8,--,Orthodox,"bf5183e1c1afc3b2""",145 lbs.,9,2575
0,Jason,"5' 9""",Young,7,"73.0""",Orthodox,"f59e9e49ef85b469""",145 lbs.,8,2576
0,Shane,"5' 8""",Young,4,"72.0""",Orthodox,"4cd8b03aee1d0138""",150 lbs.,11,2577
0,Besam,"5' 11""",Yousef,2,"71.0""",Orthodox,"98ec9f385cca47fc""",170 lbs.,6,2578
0,Rob,"6' 1""",Yundt,4,--,Orthodox,"42078a86d3dd037b""",185 lbs.,9,2579
1,Gilbert,"6' 2""",Yvel,16,"77.0""",Orthodox,"d29b5c4f22c6357d""",225 lbs.,36,2580
0,Luke,"6' 2""",Zachrich,4,"74.0""",Orthodox,"2284092f8b63273b""",185 lbs.,14,2581
0,Anton,"5' 11""",Zafir,3,"72.0""",Orthodox,"8c822811eedc11ad""",170 lbs.,7,2582
0,Aiemann,"5' 8""",Zahabi,1,"68.0""",Orthodox,"24656ef4d605c96f""",135 lbs.,7,2583
0,Elizeu,"5' 11""",Zaleski dos Santos,5,"73.0""",Orthodox,"8adcbd525fab8d9b""",170 lbs.,18,2584
0,Roger,"5' 11""",Zapata,3,"74.0""",Southpaw,"fe5ca7ef93c3f6a7""",170 lbs.,4,2585
0,Marius,"5' 9""",Zaromskis,7,--,Orthodox,"abcf7e55a0a9ed89""",170 lbs.,15,2586
0,Joao,"5' 11""",Zeferino,6,"73.0""",Orthodox,"be4076c9e8d791e3""",170 lbs.,13,2587
0,Craig,"6' 2""",Zellner,3,--,Orthodox,"3794e5e0bb0defb6""",205 lbs.,4,2588
0,Roman,"6' 1""",Zentsov,13,--,Orthodox,"3144121470023e9a""",230 lbs.,18,2589
0,Tiequan,"5' 8""",Zhang,4,"70.0""",Orthodox,"c23e3d4875340d8d""",155 lbs.,18,2590
1,Zhang,"5' 11""",Lipeng,9,"71.0""",Southpaw,"7b310409440c9102""",155 lbs.,9,2591
0,Yao,"5' 5""",Zhikui,5,"64.0""",Orthodox,"5ea918ea81b7dee2""",125 lbs.,2,2592
0,Mike,--,Zichelle,4,--,,"6d3398b910461f2f""",205 lbs.,8,2593
2,James,"6' 2""",Zikic,8,--,Orthodox,"4b4fc3ddc307bc73""",205 lbs.,20,2594
